2020-04-24 13:38:16+00:00,"getting very good reviews of the job the federal government is doing on coronavirus. ventilators, building hospitals, beds and yes, testing, have been handled incredibly well. testing is getting exponentially better every day. love seeing our country safely opening up!",0
2020-04-24 13:53:25+00:00,our country wants to move safely forward. there is a tremendous pent up demand. we will open big!,0
2020-04-24 13:59:11+00:00,"great conversation with president lenin moreno of the republic if equador. we will be sending them desperately needed ventilators, of which we have recently manufactured many, and helping them in other ways. they are fighting hard against coronavirus!",0
2020-04-24 14:12:23+00:00,"just spoke to my friend, president joko widodo of the republic of indonesia. asking for ventilators, which we will provide. great cooperation between us!",0
2020-04-24 14:20:08+00:00,"just spoke to president nayib bukele of el salvador. will be helping them with ventilators, which are desperately needed. they have worked well with us on immigration at the southern border!",0
2020-04-24 14:59:05+00:00,just spoke to president juan orlando hernandez of the republic of honduras. we work closely together on the southern border. will be helping him with his request for ventilators and testing.,0
2020-04-24 14:59:34+00:00,"great conversation with president lenin moreno of the republic of ecuador. we will be sending them desperately needed ventilators, of which we have recently manufactured many, and helping them in other ways. they are fighting hard against coronavirus!",0
2020-04-24 19:08:09+00:00,"i will never let our post office fail. it has been mismanaged for years, especially since the advent of the internet and modern-day technology. the people that work there are great, and we’re going to keep them happy, healthy, and well!",0
2020-04-24 20:51:16+00:00,i will be having a white house press conference today at 5:30 p.m. thank you!,0
2020-04-18 15:51:25+00:00,"spending the morning speaking to @fema and military relative to coronavirus. also, spoke to leaders of various countries including poland, south korea and bahrain. last night had a very gold conversation with the president of mexico on numerous topics. border is very strong!",0
2020-04-18 16:44:19+00:00,i will be having a white house press conference today at 5:00 p.m. thank you!,0
2020-04-18 17:20:49+00:00,"them happy, or even a little bit satisfied. they were rude and nasty. this is their political playbook, and they will use it right up to the election on november 3rd. they will not change because they feel that this is the only way they can win. america will not be fooled!!!",1
2020-04-19 20:13:28+00:00,white house news conference at 5:45. thank you!,0
2020-04-20 13:58:46+00:00,"congratulations to all of my many friends at the villages in florida on having done so well, and with such great spirit, during these rather unusual times. so proud of everyone! mark morse &amp; gary lester have really stepped up to the plate. hope to see everyone soon.",0
2020-04-20 14:32:12+00:00,"received a very nice call from @govtimwalz of minnesota. we are working closely on getting him all he needs, and fast. good things happening!",0
2020-04-20 15:37:22+00:00,"... “testing, testing, testing,” again playing a very dangerous political game. states, not the federal government, should be doing the testing - but we will work with the governors and get it done. this is easy compared to the fast production of thousands of complex ventilators!",0
2020-04-20 20:19:36+00:00,i will be having a white house press conference today at 5:30 p.m. thank you!,0
2020-04-21 01:57:09+00:00,"tom tiffany (@tomtiffanywi) is a great advocate for the incredible people of wisconsin (wi07). we need tom in congress to help us make america great again! he will fight for small business, supports our incredible farmers, loves our military and our vets",0
2020-04-21 02:02:12+00:00,".@mikegarcia2020 will be a tremendous fighter for the u.s. and the state of california. an annapolis graduate, he served our country as a highly decorated navy fighter pilot and will be a great congressman (#ca25). loves our military, and vets...",0
2020-04-21 02:06:22+00:00,"in light of the attack from the invisible enemy, as well as the need to protect the jobs of our great american citizens, i will be signing an executive order to temporarily suspend immigration into the united states!",0
2020-04-21 11:15:57+00:00,"96% approval rating in the republican party. thank you! this must also mean that, most importantly, we are doing a good (great) job in the handling of the pandemic.",0
2020-04-21 13:33:34+00:00,we will never let the great u.s. oil &amp; gas industry down. i have instructed the secretary of energy and secretary of the treasury to formulate a plan which will make funds available so that these very important companies and jobs will be secured long into the future!,0
2020-04-21 16:49:12+00:00,"i urge the senate and house to pass the paycheck protection program and health care enhancement act with additional funding for ppp, hospitals, and testing. after i sign this bill, we will begin discussions on the next legislative initiative with fiscal relief",0
2020-04-21 16:49:12+00:00,"to state/local governments for lost revenues from covid 19, much needed infrastructure investments for bridges, tunnels, broadband, tax incentives for restaurants, entertainment, sports, and payroll tax cuts to increase economic growth.",0
2020-04-21 19:59:55+00:00,i will be having a white house press conference today at 5:30 p.m. thank you!,0
2020-04-22 11:00:16+00:00,"i will be signing my executive order prohibiting immigration into our country today. in the meantime, even without this order, our southern border, aided substantially by the 170 miles of new border wall &amp; 27,000 mexican soldiers, is very tight - including for human trafficking!",0
2020-04-22 11:03:26+00:00,"happy birthday to the great cindy adams of the new york post. cindy is 90, but looks 39 to me. she is going strong!",0
2020-04-22 11:53:54+00:00,"states are safely coming back. our country is starting to open for business again. special care is, and always will be, given to our beloved seniors (except me!). their lives will be better than ever...we love you all!",0
2020-04-22 12:08:05+00:00,i have instructed the united states navy to shoot down and destroy any and all iranian gunboats if they harass our ships at sea.,0
2020-04-22 20:53:43+00:00,i will be having a white house press conference today at 5:45 p.m. thank you!,0
2019-10-09 12:14:02+00:00,the united states has spent eight trillion dollars fighting and policing in the middle east. thousands of our great soldiers have died or been badly wounded. millions of people have died on the other side. going into the middle east is the worst decision ever made.,0
2019-10-09 12:14:03+00:00,"in the history of our country! we went to war under a false &amp; now disproven premise, weapons of mass destruction. there were none! now we are slowly &amp; carefully bringing our great soldiers &amp; military home. our focus is on the big picture! the usa is greater than ever before!",0
2019-10-09 12:22:04+00:00,"the do nothing democrats are con artists, only looking to hurt the republican party and president. their total focus is 2020, nothing more, and nothing less. the good news is that we will win!!!!",1
2019-10-09 12:43:45+00:00,"no pressure at all said ukraine! very congenial, a perfect call. the whistleblower and others spoke before seeing the transcript. now they must apologize to me and stop this ridiculous impeachment!",1
2019-10-09 12:43:45+00:00,"the so-called whistleblower, before knowing i was going to release the exact transcript, stated that my call with the ukrainian president was “crazy, frightening, and completely lacking in substance related to national security.” this is a very big lie. read the transcript!",1
2019-10-09 14:32:03+00:00,"president obama said that he did not have the right to sign daca, that it will never hold up in court. he signed it anyway! if the supreme court upholds daca, it gives the president extraordinary powers, far greater than ever thought. if they do what is right and do not let..",0
2019-10-09 14:32:04+00:00,"daca stand, with all of its negative legal implications, the republicans and democrats will have a deal to let them stay in our country, in very short order. it would actually benefit daca, and be done the right way!",0
2019-10-09 16:22:50+00:00,"so why is someone a good or great president if they needed to spy on someone else’s campaign in order to win (that didn’t work out so well), and if they were unable to fill 142 important federal judgeships (a record by far), handing them all to me to choose. will have 182 soon!",0
2019-10-09 16:27:46+00:00,"only 25 percent want the president impeached, which is pretty low considering the volume of fake news coverage, but pretty high considering the fact that i did nothing wrong. it is all just a continuation of the greatest scam and witch hunt in the history of our country!",1
2019-10-09 17:55:33+00:00,"so pathetic to see sleepy joe biden, who with his son, hunter, and to the detriment of the american taxpayer, has ripped off at least two countries for millions of dollars, calling for my impeachment - and i did nothing wrong. joe’s failing campaign gave him no other choice!",1
2019-10-10 04:16:36+00:00,"in case the kurds or turkey lose control, the united states has already taken the 2 isis militants tied to beheadings in syria, known as the beetles, out of that country and into a secure location controlled by the u.s. they are the worst of the worst!",0
2019-10-10 13:08:49+00:00,"from the day i announced i was running for president, i have never had a good @foxnews poll. whoever their pollster is, they suck. but @foxnews is also much different than it used to be in the good old days. with people like andrew napolitano, who wanted to be a supreme",1
2019-10-10 13:08:50+00:00,"...court justice &amp; i turned him down (he’s been terrible ever since), shep smith, @donnabrazile (who gave crooked hillary the debate questions &amp; got fired from @cnn), &amp; others, @foxnews doesn’t deliver for us anymore. it is so different than it used to be. oh well, i’m president!",1
2019-10-10 13:27:00+00:00,turkey has been planning to attack the kurds for a long time. they have been fighting forever. we have no soldiers or military anywhere near the attack area. i am trying to end the endless wars. talking to both sides. some want us to send tens of thousands of soldiers to,0
2019-10-10 13:27:01+00:00,"the area and start a new war all over again. turkey is a member of nato. others say stay out, let the kurds fight their own battles (even with our financial help). i say hit turkey very hard financially &amp; with sanctions if they don’t play by the rules! i am watching closely.",0
2019-10-10 13:34:09+00:00,"thank you to @oann one america news for your fair coverage and brilliant reporting. it is appreciated by many people trying so hard to find a new, consistent and powerful voice! see you tonight at the big rally in minneapolis.",0
2019-10-10 13:39:02+00:00,"the president of the ukraine just stated again, in the strongest of language, that president trump applied no pressure and did absolutely nothing wrong. he used the strongest language possible. that should end this democrat scam, but it won’t, because the dems &amp; media are fixed!",1
2019-10-10 13:42:47+00:00,why isn’t the ig investigating his so-called whistleblower? all bad info!,1
2019-10-10 13:49:52+00:00,"big day of negotiations with china. they want to make a deal, but do i? i meet with the vice premier tomorrow at the white house.",0
2019-10-10 20:07:30+00:00,"we defeated 100% of the isis caliphate and no longer have any troops in the area under attack by turkey, in syria. we did our job perfectly! now turkey is attacking the kurds, who have been fighting each other for 200 years",0
2019-10-10 20:07:30+00:00,"we have one of three choices: send in thousands of troops and win militarily, hit turkey very hard financially and with sanctions, or mediate a deal between turkey and the kurds!",0
2019-10-11 13:49:09+00:00,"good things are happening at china trade talk meeting. warmer feelings than in recent past, more like the old days. i will be meeting with the vice premier today. all would like to see something significant happen!",0
2019-10-11 14:00:00+00:00,"i will be in louisiana tonight (love it!) to get republicans to vote for either of our two great republican candidates and force a run off with john bel edwards, who has done a really poor job of tax cutting, car insurance cost (worst in usa), &amp; is suspect on your 2nd amendment!",1
2019-10-11 14:15:49+00:00,"one of the great things about the china deal is the fact that, for various reasons, we do not have to go through the very long and politically complex congressional approval process. when the deal is fully negotiated, i sign it myself on behalf of our country. fast and clean!",0
2019-10-11 14:27:37+00:00,"will be with our two great senators, @senjohnkennedy &amp; @senbillcassidy, tonight in louisiana. these two hard working, really smart men, love their country and love their state. we will hopefully add a great new republican governor to the beautiful louisiana mix! see you tonight!",0
2019-10-11 23:46:30+00:00,"kevin mcaleenan has done an outstanding job as acting secretary of homeland security. we have worked well together with border crossings being way down. kevin now, after many years in government, wants to spend more time with his family and go to the private sector",0
2019-10-11 23:46:31+00:00,"congratulations kevin, on a job well done! i will be announcing the new acting secretary next week. many wonderful candidates!",0
2019-10-12 02:58:08+00:00,where’s hunter?,1
2019-10-12 03:25:34+00:00,"so funny to watch steve kerr grovel and pander when asked a simple question about china. he chocked, and looks weak and pathetic. don’t want him at the white house!",1
2019-10-12 13:49:42+00:00,"the case of major mathew golsteyn is now under review at the white house. mathew is a highly decorated green beret who is being tried for killing a taliban bombmaker. we train our boys to be killing machines, then prosecute them when they kill! @petehegseth",0
2019-10-12 14:09:12+00:00,"other aspects of the deal are also great - technology, financial services, 16-20 billion in boeing planes etc., but wow, the farmers really hit pay dirt! @chuckgrassley @joniernst @debfisher @bensasse  thank you to all republicans in congress for your invaluable help!",0
2019-10-12 14:09:12+00:00,"the deal i just made with china is, by far, the greatest and biggest deal ever made for our great patriot farmers in the history of our country. in fact, there is a question as to whether or not this much product can be produced? our farmers will figure it out. thank you china!",0
2019-10-12 14:16:10+00:00,"louisiana, get out and vote republican before going to the big game today. a runoff will be a tremendous win for your great state - lower taxes and car insurance, and better protection of your 2nd amendment! fantastic being with you last night!",0
2019-10-12 15:11:39+00:00,"so now they are after the legendary “crime buster” and greatest mayor in the history of nyc, rudy giuliani. he may seem a little rough around the edges sometimes, but he is also a great guy and wonderful lawyer. such a one sided witch hunt going on in usa. deep state. shameful!",0
2019-10-12 21:20:06+00:00,the endless wars must end!,0
2019-10-13 03:13:10+00:00,"the governor of louisiana, john bel edwards, has done a poor job. now he is in a runoff with a great republican, @eddierispone. thank you louisiana! 66% down to 47% after i explained what a bad job the governor was doing.",0
2019-10-13 04:06:38+00:00,"the same people that got us into the middle east quicksand, 8 trillion dollars and many thousands of lives (and millions of lives when you count the other side), are now fighting to keep us there. don’t listen to people that haven’t got a clue. they have proven to be inept!",1
2019-10-13 05:11:02+00:00,"congratulations to the great state of louisiana. a big night. you will soon have a new and wonderful governor, @eddierispone. your taxes and car insurance payments will go down!",0
2019-10-13 12:31:29+00:00,"the media is not talking about the big republican victory last night in louisiana where a sitting democrat governor was forced into a runoff by not getting 50%. big upset! now @eddierispone, who will be a great governor, will win!",0
2019-10-13 12:57:08+00:00,"very smart not to be involved in the intense fighting along the turkish border, for a change. those that mistakenly got us into the middle east wars are still pushing to fight. they have no idea what a bad decision they have made. why are they not asking for a declaration of war?",0
2019-10-13 13:09:21+00:00,"do you remember two years ago when iraq was going to fight the kurds in a different part of syria. many people wanted us to fight with the kurds against iraq, who we just fought for. i said no, and the kurds left the fight, twice. now the same thing is happening with turkey..",0
2019-10-13 13:09:21+00:00,.the kurds and turkey have been fighting for many years. turkey considers the pkk the worst terrorists of all. others may want to come in and fight for one side or the other. let them! we are monitoring the situation closely. endless wars!,0
2019-10-13 13:37:43+00:00,"dealing with @lindseygrahamsc and many members of congress, including democrats, about imposing powerful sanctions on turkey. treasury is ready to go, additional legislation may be sought. there is great consensus on this. turkey has asked that it not be done. stay tuned!",0
2019-10-13 14:15:55+00:00,where’s hunter? he has totally disappeared! now looks like he has raided and scammed even more countries! media is awol.,1
2019-10-13 14:32:37+00:00,"we have become a far greater economic power than ever before, and we are using that power for world peace!",0
2019-10-13 21:22:42+00:00,"the democrats are going to lose a lot of house seats because of their fraudulent use of impeachment. schiff fabricated phone call, a crime. democrat senate seats will also be put at risk, even some that were supposedly safe. look at louisiana last night, north carolina last week!",1
2019-10-13 21:47:19+00:00,"i agreed not to increase tariffs from 25% to 30% on october 15th. they will remain at 25%. the relationship with china is very good. we will finish out the large phase one part of the deal, then head directly into phase two. the phase one deal can be finalized &amp; signed soon!",0
2019-10-13 21:47:19+00:00,"my deal with china is that they will immediately start buying very large quantities of our agricultural product, not wait until the deal is signed over the next 3 or 4 weeks. they have already started! likewise financial services and other deal aspects, start preparing",0
2019-10-13 21:50:14+00:00,china has already begun agricultural purchases from our great patriot farmers &amp; ranchers!,0
2019-10-13 22:16:39+00:00,".by the way, don’t call me again, i’ll call you when you’ve done what i’ve asked.’” a reminder, that wasn’t just stupid, it was false.” @greggutfeld @greggutfeldshow @foxnews  i never said this. schiff made it up and read it to congress &amp; the american people. end witch hunt!",1
2019-10-13 23:27:49+00:00,"the u.s. has the worst of the isis prisoners. turkey and the kurds must not let them escape. europe should have taken them back after numerous requests. they should do it now. they will never come to, or be allowed in, the united states!",0
2019-10-14 00:10:14+00:00,"somebody please explain to chris wallace of fox, who will never be his father (and my friend), mike wallace, that the phone conversation i had with the president of ukraine was a congenial &amp; good one. it was only schiff’s made up version of that conversation that was bad!",1
2019-10-14 10:39:09+00:00,"adam schiff now doesn’t seem to want the whistleblower to testify. no! must testify to explain why he got my ukraine conversation sooo wrong, not even close. did schiff tell him to do that? we must determine the whistleblower’s identity to determine why this was done to the usa..",1
2019-10-14 10:39:09+00:00,"democrat’s game was foiled when we caught schiff fraudulently making up my ukraine conversation, when i released the exact conversation transcript, and when ukrainian president and the foreign minister said there was no pressure, very normal talk! a total impeachment scam!",1
2019-10-14 10:54:24+00:00,"former democrat senator harry reid just stated that donald trump is very smart, much more popular than people think, is underestimated, and will be hard to beat in the 2020 election. thank you harry, i agree!",0
2019-10-14 11:14:09+00:00,"brian kilmeade over at @foxandfriends got it all wrong. we are not going into another war between people who have been fighting with each other for 200 years. europe had a chance to get their isis prisoners, but didn’t want the cost. “let the usa pay,” they said...",0
2019-10-14 11:14:09+00:00,"kurds may be releasing some to get us involved. easily recaptured by turkey or european nations from where many came, but they should move quickly. big sanctions on turkey coming! do people really think we should go to war with nato member turkey? never ending wars will end!",0
2019-10-14 11:40:42+00:00,the same people who got us into the middle east mess are the people who most want to stay there!,1
2019-10-14 12:06:24+00:00,happy columbus day!,0
2019-10-14 12:33:39+00:00,vote for good guy @seanspicer tonight on dancing with the stars. he has always been there for us!,0
2019-10-14 14:00:19+00:00,"will be looking into the scott hapgood case, and the island of anguilla. something looks and sounds very wrong. i know anguilla will want to see this case be properly and justly resolved! @foxandfriends @steveducey  @ainsleyearhardt",0
2019-10-14 16:18:59+00:00,wow! hunter biden is being forced to leave a chinese company. now watch the fake news wrap their greasy and very protective arms around him. only softball questions of him please!,1
2019-10-14 17:26:24+00:00,america first!,0
2019-10-14 18:56:20+00:00,"the fox impeachment poll has turned out to be incorrect. this was announced on friday. despite this, the corrupt new york times used this poll in one of its stories, no mention",1
2019-10-14 18:56:21+00:00,of the correction which they knew about full well! “fox news pollster braun research misrepresented impeachment poll: analysis” @nypost,0
2019-10-14 18:59:04+00:00,"great new book, ""resistance (at all costs): how trump haters are breaking america"" out by kimberley strassel of the wall street journal. kim has treated us fairly, and for that i am very appreciative. check it out today, it is great!",0
2019-10-14 19:06:17+00:00,"don't the europeans have a lot of responsibility?” @katiepavlich thank you katie, i offered isis prisoners to the european countries from where they came, and was rejected on numerous occasions. they probably figured that the u.s. would bear the tremendous cost as always!",0
2019-10-14 19:10:50+00:00,"after defeating 100% of the isis caliphate, i largely moved our troops out of syria. let syria and assad protect the kurds and fight turkey for their own land. i said to my generals, why should we be fighting for syria",0
2019-10-14 19:10:51+00:00,"and assad to protect the land of our enemy? anyone who wants to assist syria in protecting the kurds is good with me, whether it is russia, china, or napoleon bonaparte. i hope they all do great, we are 7,000 miles away!",0
2019-10-14 19:16:43+00:00,"i would much rather focus on our southern border which abuts and is part of the united states of america. and by the way, numbers are way down and the wall is being built!",0
2019-10-14 19:16:43+00:00,"some people want the united states to protect the 7,000 mile away border of syria, presided over by bashar al-assad, our enemy. at the same time, syria and whoever they chose to help, wants naturally to protect the kurds",0
2019-10-15 00:17:05+00:00,"shifty schiff now seems to think they don’t need the whistleblower, who started the whole scam. the reason is that the whistleblower has lost all credibility because the story is so far from the facts on the transcript. also, the second whistleblower is no longer even mentioned!",1
2019-10-15 00:21:30+00:00,"a big scandal at @abc news. they got caught using really gruesome fake footage of the turks bombing in syria. a real disgrace. tomorrow they will ask softball questions to sleepy joe biden’s son, hunter, like why did ukraine &amp; china pay you millions when you knew nothing? payoff?",1
2019-10-15 13:40:00+00:00,"democrats are allowing no transparency at the witch hunt hearings. if republicans ever did this they would be excoriated by the fake news. let the facts come out from the charade of people, most of whom i do not know, they are interviewing for 9 hours each, not selective leaks.",1
2019-10-15 15:14:09+00:00,"hunter biden was really bad on @gma. now sleepy joe has real problems! reminds me of crooked hillary and her 33,000 deleted emails, not recoverable!",1
2019-10-15 15:30:39+00:00,"governor @mattbevin has done a wonderful job for the people of kentucky! he continues to protect your very important second amendment. matt is strong on crime and the border, he loves our great vets and military. matt has my complete and total endorsement, and always has!",0
2019-10-15 15:32:05+00:00,"just out: median household income is at the highest point ever, ever, ever! how about saying it this way, in the history of our country! also, more people working today in the usa than at any time in history! tough numbers for the radical left democrats to beat! impeach the pres.",1
2019-10-15 15:57:15+00:00,"mississippi, there is a very important election for governor on november 5th. i need you to get out and vote for our great republican nominee, @tatereeves. tate is strong on crime, tough on illegal immigration, and will protect your second amendment",0
2019-10-15 15:57:15+00:00,he loves our military and supports our vets! get out and vote for tate reeves on november 5th. he has my complete and total endorsement!,0
2019-10-15 18:04:56+00:00,"now that we have found out that @cnn is a virtual fraud, rumor has it that jeff zucker will be resigining momentarily?",1
2019-10-16 02:21:54+00:00," it also brings shifty’s fraudulent made up call, which he read to the united states congress pretending it to be the words of president trump, which they were not! nancy pelosi is involved in this fraud in that she confirmed his fraudulent words on @gma, and much more!",1
2019-10-16 02:21:54+00:00,"shifty adam schiff wants to rest his entire case on a whistleblower who he now says can’t testify, &amp; the reason he can’t testify is that he is afraid to do so because his account of the presidential telephone call is a fraud &amp; totally different from the actual transcribed call...",1
2019-10-16 11:10:02+00:00,you would think there is no way that any of the democrat candidates that we witnessed last night could possibly become president of the united states. now you see why they have no choice but to push a totally illegal &amp; absurd impeachment of one of the most successful presidents!,1
2019-10-16 11:25:52+00:00,"95% approval rating in the republican party. thank you! just won two congressional seats in north carolina,  &amp; a governors runoff in louisiana, which republicans should now win! because of impeachment fraud, we will easily take back the house, add in the senate, &amp; again win pres!",1
2019-10-16 11:29:50+00:00,"our record economy would crash, just like in 1929, if any of those clowns became president!",1
2019-10-16 11:46:25+00:00,"republicans are totally deprived of their rights in this impeachment witch hunt. no lawyers, no questions, no transparency! the good news is that the radical left dems have no case. it is all based on their fraud and fabrication!",1
2019-10-16 18:05:43+00:00,"senator rand paul just wrote a great book, “the case against socialism” which is now out. highly recommended – as america was founded on liberty &amp; independence – not government coercion, domination &amp; control. we were born free, and will stay free, as long as i am your president!",0
2019-10-16 18:44:06+00:00,"guatemala, honduras &amp; el salvador have all signed historic asylum cooperation agreements and are working to end the scourge of human smuggling. to further accelerate this progress, the u.s. will shortly be approving targeted assistance in the areas of law enforcement &amp; security.",0
2019-10-17 00:00:40+00:00,"nancy pelosi needs help fast! there is either something wrong with her “upstairs,” or she just plain doesn’t like our great country. she had a total meltdown in the white house today. it was very sad to watch. pray for her, she is a very sick person!",1
2019-10-17 01:14:36+00:00,"hope all house republicans, and honest house democrats, will vote to censure rep. adam schiff tomorrow for his brazen and unlawful act of fabricating (making up) a totally phony conversation with the ukraine president and u.s. president, me. most have never seen such a thing!",1
