2019-11-23 22:57:15+00:00,"95% Approval Rate in the Republican Party, a record!",0
2020-03-18 13:29:58+00:00,"95% Approval Rating in the Republican Party, 53% overall.",0
2020-01-18 22:56:19+00:00,"95% Approval Rating in the Republican Party, A Record.",0
2020-02-10 11:47:57+00:00,"95% Approval Rating in the Republican Party, a Record!",0
2020-02-23 23:07:43+00:00,"95% Approval Rating in the Republican Party, a Record.",0
2020-01-11 14:35:53+00:00,"95% Approval Rating in the Republican Party, a record.",0
2019-10-29 13:20:20+00:00,"95% Approval Rating in the Republican Party, a record.",0
2020-01-04 14:57:14+00:00,95% Approval Rating in the Republican Party.,0
2020-02-14 15:26:37+00:00,95% Approval Rating in the Republican Party.,0
2019-11-27 22:11:03+00:00,95% Approval Rating in the Republican Party.,0
2020-01-09 22:49:55+00:00,95% Approval Rating in the Republican Party.,0
2019-11-04 12:58:31+00:00,95% Approval Rating in the Republican Party.,0
2019-11-09 19:31:10+00:00,95% Approval Rating in the Republican Party.,0
2020-02-26 02:34:31+00:00,95% Approval Rating in the Republican Party.,0
2020-01-26 16:24:41+00:00,95% Approval Rating in the Republican Party.,0
2019-10-22 11:57:09+00:00,95% Approval Rating in the Republican Party.,0
2019-10-16 11:25:52+00:00,95% Approval Rating in the Republican Party.,0
2020-04-21 11:15:57+00:00,96% Approval Rating in the Republican Party.,0
2020-05-02 13:17:42+00:00,96% Approval Rating in the Republican Party.,0
2020-03-26 04:48:58+00:00,96-0 in the United States Senate.,0
2020-02-29 03:25:32+00:00,A BIG and REALLY ENTHUSIASTIC CROWD!,0
2020-05-04 13:36:33+00:00,A Big Record!,0
2020-05-04 13:42:13+00:00,A Classic!,0
2020-02-09 19:38:41+00:00,A Do Nothing Stiff!,1
2019-10-30 12:26:21+00:00,A Federal Judge is allowing the Nick Sandman libel suit to move forward against the thoroughly disgusting Washington Post which is no longer available at the White House!.,0
2019-11-07 15:43:29+00:00,A New Record.,0
2019-12-15 18:24:28+00:00,A PERFECT phone call.,0
2020-03-01 20:17:46+00:00,A Poll in today’s New York Post says that 77% of “U.S.,0
2020-02-18 14:01:11+00:00,A Rigged Convention!,0
2020-02-14 15:33:02+00:00,A Rigged System!,0
2019-12-31 13:53:10+00:00,A big THANK YOU to them!,0
2019-10-13 05:11:02+00:00,A big night.,0
2019-10-15 00:21:30+00:00,A big scandal at ABC News.,0
2019-12-20 21:07:50+00:00,A big supporter of our #MAGA Agenda,0
2019-12-21 03:31:10+00:00,A big win for our Vets!,0
2020-03-02 00:08:40+00:00,A boring mayor who the people couldn’t stand!,1
2020-04-13 14:53:52+00:00,"A decision by me, in conjunction with the Governors and input from others, will be made shortly!",0
2020-03-28 17:31:58+00:00,"A decision will be made, one way or another, shortly.",0
2019-11-15 17:13:57+00:00,A double standard like never seen before in the history of our Country?,0
2019-12-20 12:12:58+00:00,"A far left magazine, or very “progressive,” as some would call it, which has been doing poorly and hasn’t been involved with the Billy Graham family for many years, Christianity Today, knows nothing about reading a perfect transcript of a routine phone call and would rather.",0
2019-11-07 15:27:57+00:00,A garbage newspaper!,1
2019-10-25 01:52:32+00:00,A giant Scam!,1
2020-04-14 14:57:19+00:00,"A good old fashioned mutiny every now and then is an exciting and invigorating thing to watch, especially when the mutineers need so much from the Captain.",0
2019-11-20 01:06:48+00:00,"A great day for Republicans, a great day for our Country!",0
2020-03-24 19:08:11+00:00,A great issue for both Republicans and Democrats.,0
2019-11-02 16:26:02+00:00,"A great new book by Howie Carr, “What Really Happened, How Donald J. Trump Saved America From Hillary Clinton,” is on sale now.",0
2019-10-29 13:34:15+00:00,"A great new book just out, “The Plot Against the President.",0
2019-11-04 17:39:36+00:00,A great new book that I highly recommend for ALL to read.,0
2019-11-12 03:07:37+00:00,A great try by seanspicer.,0
2020-01-09 15:00:36+00:00,A lot of good news coming out of this Administration.,0
2020-01-02 13:58:01+00:00,"A lot of very good people were taken down by a small group of Dirty Filthy Cops, politicians, government officials, and an investigation that was illegally started and that SPIED on my campaign.",1
2019-11-24 23:33:02+00:00,"A man of great achievement and success, I know Ken will do an outstanding job!",0
2020-01-18 23:18:22+00:00,"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish and environmentally unfriendly idea that, when needed, probably won’t work anyway.",0
2020-03-29 00:19:31+00:00,A quarantine will not be necessary.,0
2019-10-15 00:21:30+00:00,A real disgrace.,0
2019-10-12 14:16:10+00:00,"A runoff will be a tremendous win for your Great State - lower taxes and car insurance, and better protection of your 2nd Amendment!",0
2020-02-29 03:00:18+00:00,"A so-called reporter named JohnJHarwood, who bombed so badly in the 2016 Presidential Debates that I thought he was going to be immediately fired a Mini Mike type performance, is now with Fake News CNN.",1
2019-12-18 12:34:06+00:00,A terrible Thing.,0
2019-10-14 10:39:09+00:00,A total Impeachment Scam!,1
2019-10-24 14:28:54+00:00,A total Scam!,1
2020-03-10 11:33:52+00:00,"A total blowout, but that’s what you get when you treat “Trump” fairly!",0
2020-02-29 03:00:18+00:00,A total loser!,1
2020-02-28 20:25:06+00:00,"A total phony who disavowed “Stop and Frisk” after swearing by it for years, and even recently.",1
2020-02-28 20:25:06+00:00,A total phony!,1
2019-10-18 19:34:21+00:00,"A total professional, I have no doubt that Dan will do a great job!",0
2020-01-12 16:40:18+00:00,"A totally partisan Hoax, never happened before.",0
2020-01-11 14:15:22+00:00,A vast majority want the Do Nothing Democrats to move on to other things now!,1
2020-02-12 03:02:28+00:00,A very bad night for Mini Mike!,1
2019-12-15 17:12:30+00:00,A very big lie.,0
2019-10-19 01:28:29+00:00,A very dishonest sleazebag!,1
2020-04-12 14:21:03+00:00,A very good sign is that empty hospital beds are becoming more and more prevalent.,0
2019-11-05 13:25:13+00:00,"A wonderful family and friends from Utah got caught between two vicious drug cartels, who were shooting at each other, with the result being many great American people killed, including young children, and some missing.",0
2020-03-03 21:10:46+00:00,"ALL thanks to SenCoryGardner and SteveDaines, two GREAT Conservative Leaders!",0
2019-11-23 19:52:58+00:00,ANY DIRECT EVIDENCE THAT PRESIDENT TRUMP DID ANYTHING IMPEACHABLE.,0
2020-05-01 12:14:36+00:00,AOC!,0
2020-03-23 03:50:20+00:00,"AT THE END OF THE 15 DAY PERIOD, WE WILL MAKE A DECISION AS TO WHICH WAY WE WANT TO GO!",0
2020-04-08 23:34:27+00:00,"Absentee Ballots are a great way to vote for the many senior citizens, military, and others who can’t get to the polls on Election Day.",0
2019-12-27 13:48:31+00:00,Academy Award winning actor and great guy!,0
2020-02-22 15:18:17+00:00,"According to Corrupt politician Adam “Shifty” Schiff, they are pushing for Crazy Bernie Sanders to win.",1
2020-01-12 23:46:18+00:00,"Actually, I couldn’t care less if they negotiate.",0
2020-02-08 14:41:09+00:00,"Actually, I don’t know him, never spoke to him, or met him I don’t believe!",0
2020-04-30 04:01:08+00:00,"Actually, he is doing a great job, I never shouted at him been with me for years, including the 2016 win, and have no intention to do so.",0
2020-03-31 13:18:13+00:00,"Actually, other than her usual complaining that I’m a terrible person, she wasn’t bad.",0
2019-12-20 00:16:46+00:00,"Actually, they have zero proof of anything, they will never even show up.",0
2019-12-17 14:39:10+00:00,"Actually, they have!",0
2019-10-14 10:39:09+00:00,Adam Schiff now doesn’t seem to want the Whistleblower to testify.,0
2019-11-23 15:17:06+00:00,"Adam Schiff will be compelled to testify should the Democrats decide, despite the fact that my presidential conversations were totally appropriate perfect, to go forward with the Impeachment Hoax.",0
2020-02-13 12:57:26+00:00,"Add that to everything else, and this is not looking good for the “Justice” Department.",0
2020-01-27 05:18:33+00:00,"Additionally, I met with President Zelensky at the United Nations",0
2019-12-21 19:38:25+00:00,"Additionally, we got Border Wall being built funding.",0
2019-11-24 23:33:02+00:00,Admiral and now Ambassador to Norway Ken Braithwaite will be nominated by me to be the new Secretary of the Navy.,0
2020-04-06 13:08:58+00:00,Advertising in the Failing New York Times is WAY down.,0
2020-01-20 19:59:40+00:00,"African-American Unemployment is the LOWEST in the history of our Country, by far.",0
2020-04-21 16:49:12+00:00,"After I sign this Bill, we will begin discussions on the next Legislative Initiative with fiscal relief",0
2019-10-14 19:10:50+00:00,"After defeating 100% of the ISIS Caliphate, I largely moved our troops out of Syria.",0
2020-01-26 15:27:21+00:00,"After having been exposed as a fraud and corrupt, can anyone, including Sleepyeyes Chuck Todd of Fake NBCNews, continue to listen to his con?",1
2020-01-24 12:37:46+00:00,"After having been treated unbelievably unfairly in the House, and then having to endure hour after hour of lies, fraud and deception by Shifty Schiff, Cryin’ Chuck Schumer and their crew, looks like my lawyers will be forced to start on Saturday, which is called Death Valley in T.V.",1
2020-03-01 00:16:33+00:00,"After the worst debate performance in the history of presidential debates,  Mini Mike now has Biden split up his very few voters, taking many away!",1
2019-12-14 13:07:09+00:00,"After watching the disgraceful way that a wonderful man, BrettKavanaugh, was treated by the Democrats, and now seeing first hand how these same Radical Left, Do Nothing Dems are treating the whole Impeachment Hoax, I understand why so many Dems are voting Republican!",1
2019-10-21 12:31:43+00:00,"After what he got caught doing, any pol who does not so vote cannot be honestare you listening Dems?",0
2020-04-26 21:53:32+00:00,Alex is doing an excellent job!,0
2020-01-29 12:28:24+00:00,All Classified National Security.,0
2020-03-13 10:22:19+00:00,"All Red Tape has been cut, ready to go!",0
2019-10-22 11:52:28+00:00,All Republicans must remember what they are witnessing here - a lynching.,0
2020-02-10 14:28:42+00:00,All States are doing well.,0
2019-10-10 13:42:47+00:00,All bad info!,0
2020-02-28 02:39:20+00:00,All countries working well together!,0
2020-02-09 01:19:05+00:00,"All he had to do is read the Transcripts, sadly, which he wouldn’t understand anyway.",1
2020-01-08 02:45:24+00:00,All is well!,0
2019-12-06 23:39:16+00:00,All necessary work has been completed to declare Mexican Cartels terrorist organizations.,0
2020-03-01 23:43:34+00:00,All of his SuperTuesday votes will go to Sleepy Joe Biden.,1
2019-12-11 15:17:29+00:00,"All of our priorities have made it into the final NDAA: Pay Raise for our Troops, Rebuilding our Military, Paid Parental Leave, Border Security, and Space Force!",0
2020-01-15 15:33:21+00:00,"All of this work was supposed to be done by the House, not the Senate!",0
2019-10-25 12:32:06+00:00,All others way down.,0
2020-02-09 00:07:31+00:00,All starts at 8:00 P.M. Will be discussing and explaining the Impeachment Hoax!,0
2019-12-28 21:14:37+00:00,All they want to do is investigate to make me hate them even more than I should.,0
2019-11-23 19:52:49+00:00,All those hours of televised testimony plainly failed on their announced goal: to change American’s minds.,0
2019-10-11 13:49:09+00:00,All would like to see something significant happen!,0
2019-11-04 15:09:53+00:00,All-Time High for Stock Market and all the Fake News wants to talk about is the Impeachment Hoax!,1
2020-01-28 15:47:16+00:00,Almost everyone say YES!,0
2019-11-17 05:09:17+00:00,Also began phase one of my yearly physical.,0
2020-01-16 13:41:21+00:00,Also good for China and our long term relationship.,0
2019-12-20 15:24:23+00:00,"Also talked about North Korea, where we are working with China, and Hong Kong progress!.",0
2019-11-06 20:15:58+00:00,"Also talked about their Border with Syria, the eradication of terrorism, the ending of hostilities with the Kurds, and many other topics.",0
2020-02-04 14:34:16+00:00,"Also, 97% Plus of the vote!",0
2019-12-27 13:48:31+00:00,"Also, LOVES THE USA!",0
2019-10-15 15:32:05+00:00,"Also, MORE PEOPLE WORKING TODAY IN THE USA THAN AT ANY TIME IN HISTORY!",0
2020-03-13 13:44:29+00:00,"Also, STIMULATE!",0
2020-03-18 13:30:02+00:00,"Also, according to the Daily Caller, leading Sleepy Joe Biden in Florida, 48% to 42%.",1
2019-12-02 16:43:02+00:00,"Also, and as usual, RepAndyBiggsAZ was fantastic!",0
2020-03-03 13:36:16+00:00,"Also, as mayor he was very bad under pressure - a chocker!",1
2020-03-03 14:30:27+00:00,"Also, as mayor he was very bad under pressure - a choker!",1
2020-01-20 19:59:40+00:00,"Also, best Poverty, Youth, and Employment numbers, ever.",0
2020-04-17 16:25:30+00:00,"Also, don’t forget their 5 Billion Dollar Obamacare website that should have cost close to nothing!",0
2020-04-12 21:43:10+00:00,"Also, gear up with Face Masks!",0
2020-04-25 15:06:08+00:00,"Also, it did start with “one person from China”, and then grew, and will be a “Miracle” end!",0
2020-05-02 13:17:42+00:00,"Also, just out, highest ever Approval Rating overall in the new Gallup Poll, and shows “Trump beating Sleepy Joe Biden.”",1
2020-03-26 15:36:38+00:00,"Also, my 12:00 P.M. Teleconference call w/50 Governors, plus Territories, will be discussed.",0
2019-11-03 14:12:00+00:00,"Also, open up the ridiculously closed water lanes coming down from the North.",0
2020-01-09 13:20:47+00:00,"Also, remember her “speed and rush” in getting the Impeachment Hoax voted on and done.",0
2019-12-07 17:13:40+00:00,"Also, see where I say “us” our Country as opposed to “me” meaning me and where I then say that the Attorney General of the United States will call you.",0
2020-04-18 15:51:25+00:00,"Also, spoke to leaders of various countries including Poland, South Korea and Bahrain.",0
2020-03-10 14:00:07+00:00,"Also, stimulate!",0
2019-10-15 00:17:05+00:00,"Also, the second Whistleblower is no longer even mentioned!",0
2019-11-17 20:08:08+00:00,"Also, they didn’t even know the money wasn’t paid, and got the money with no conditions.",0
2019-12-26 03:12:18+00:00,"Also, very unfair with no Due Process, proper representation, or witnesses.",0
2020-04-06 15:34:27+00:00,"Also, what ever happened to that phone call he told the Fake News he wanted to make to me?",1
2019-12-02 18:07:44+00:00,"Also, why were the lovers text messages scrubbed after he left Mueller.",0
2020-03-27 15:16:07+00:00,Always a mess with Mary B. Invoke “P”.,0
2020-01-19 17:44:56+00:00,Always like love!,0
2019-12-24 22:32:38+00:00,Amazing story!,0
2020-03-02 02:12:12+00:00,Amazing!!!,0
2019-11-20 18:57:06+00:00,Ambassador Sondland asks U.S. President me: “What do you want from Ukraine?,0
2019-11-15 04:52:17+00:00,"Ambassador Sondland did not tell us, and certainly did not tell me, about a connection between the assistance and the investigation.” THE FAKE IMPEACHMENT INQUIRY IS NOW DEAD!",0
2019-11-21 15:18:31+00:00,Ambassador Sondland’s testimony stated that,0
2019-10-14 17:26:24+00:00,America First!,0
2020-03-11 18:52:44+00:00,America is the Greatest Country in the world.,0
2020-04-04 19:10:23+00:00,America owes our very hard working food supply workers so much as they produce and deliver high quality food for us during this horrible COVID-19.,0
2020-03-11 18:52:45+00:00,America will get it done!,0
2020-04-18 17:20:49+00:00,America will not be fooled!!,0
2020-03-31 19:50:29+00:00,"American families will now be able to buy safer, more affordable, and environmentally friendly cars with our new SAFE VEHICLES RULE.",0
2019-12-01 18:31:40+00:00,American leadership has proven that together we can save lives.,0
2019-12-08 21:08:21+00:00,American people are supposed to believe that this simply isn’t a part of everthing they’ve been trying to do for the last three years?,0
2020-02-12 18:32:11+00:00,Americans overwhelmingly support our attack on terrorist Soleimani,0
2019-12-10 14:32:30+00:00,America’s great USMCA Trade Bill is looking good.,0
2020-04-21 02:02:12+00:00,"An Annapolis graduate, he served our Country as a highly decorated Navy Fighter Pilot and will be a great Congressman #CA25.",0
2019-10-14 19:16:43+00:00,"And by the way, numbers are way down and the WALL is being built!",0
2019-11-23 20:17:51+00:00,And now Dems in Swing Districts head home for Thanksgiving to hear from voters.,0
2020-02-03 17:03:03+00:00,And sooo much more!,0
2019-11-23 17:05:49+00:00,And the Whistleblower also worked for Susan Rice.,0
2020-05-03 14:43:31+00:00,"And then came a Plague, a great and powerful Plague, and the World was never to be the same again!",0
2020-03-02 02:12:12+00:00,"And, while you’re at it, go get Charlie’s new book, “The MAGA Doctrine: The Only Ideas That Will Win the Future”This is a really GREAT book.",0
2020-03-17 12:22:11+00:00,"Andrew, keep politics out of it",1
2020-02-19 17:46:02+00:00,Another Comey and gang deal!,0
2020-01-18 23:16:21+00:00,"Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip.",1
2020-04-07 15:22:46+00:00,Another Fake Dossier!,0
2019-11-15 15:17:45+00:00,"Another Record Stock Market, 21 times this year, despite an ongoing, and totally unfounded, Witch Hunt, and a Democrat Party that would love to see a nice, big, juicy recession.",0
2019-10-25 12:12:23+00:00,"Another big dropout of the Presidential race was, along with 0% Tim Ryan, 0% RepSwalwell.",0
2020-02-21 15:36:48+00:00,"Another misinformation campaign is being launched by Democrats in Congress saying that Russia prefers me to any of the Do Nothing Democrat candidates who still have been unable to, after two weeks, count their votes in Iowa.",1
2019-11-25 15:05:40+00:00,Another new Stock Market Record.,0
2020-02-07 17:51:42+00:00,Another win just in.,0
2020-01-25 18:41:03+00:00,"Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY, including the Democrats, truly knows it is.",0
2019-12-08 16:50:13+00:00,"Any president, any administration, is justified in investigating corruption, and there was serious evidence of real corruption concerning Hunter",0
2020-04-24 14:49:41+00:00,"Anyone who lets a garbage “network” do and say the things that CNN does, should leave ASAP.",1
2019-10-14 19:10:51+00:00,"Anyone who wants to assist Syria in protecting the Kurds is good with me, whether it is Russia, China, or Napoleon Bonaparte.",0
2019-10-31 12:20:12+00:00,"Anyone with intent would be a tad more discreet, don’t you think?",0
2020-01-13 15:47:16+00:00,"Anything I do, whether it’s the economy, military, or anything else, will be scorned by the Rafical Left, Do Nothing Democrats!",1
2020-04-26 18:28:35+00:00,Anything to demean!,1
2019-10-18 15:42:37+00:00,"Anyway, big progress being made!!!",0
2020-01-17 15:35:04+00:00,"Anyway, it’s a lot of fun to watch!",0
2019-12-15 19:14:32+00:00,"Approval Rating in Republican Party = 95%, a Record!",0
2020-02-04 15:59:56+00:00,"Approval Rating overall = 53%, a new high.",0
2019-11-15 13:48:52+00:00,"Approve USMCA, which has been sitting on her desk for months!",0
2020-02-23 18:45:26+00:00,"Are any Democrat operatives, the DNC, or Crooked Hillary Clinton, blaming Russia, Russia, Russia for the Bernie Sanders win in Nevada.",1
2020-04-11 22:27:01+00:00,Are there any NAMED sources?,0
2020-01-28 15:47:16+00:00,Are you better off now than you were three years ago?,0
2019-12-31 13:53:10+00:00,Armed congregants quickly stopped a crazed church shooter in Texas.,0
2019-11-01 01:32:45+00:00,"As President, I will always be there to help New York and the great people of New York.",0
2019-12-16 14:25:14+00:00,"As President, the debates are up",0
2020-01-03 17:27:08+00:00,"As Senator Josh Hawley just said, he’s going to enter a Motion to Dismiss the Impeachment Trial because it’s never actually been brought to trial.”",0
2020-02-18 15:29:43+00:00,"As an example, I want China to buy our jet engines, the best in the World",0
2019-12-15 18:01:26+00:00,As bad as the I.G.,0
2020-01-04 22:16:27+00:00,"As hard as I work, and as successful as our Country has become with our Economy, our Military and everything else, it is ashame that the Democrats make us spend so much time and money on this ridiculous Impeachment Lite Hoax.",0
2019-10-30 11:32:09+00:00,"As he said, “No Pressure.” This Impeachment nonsense is just a continuation of the Witch Hunt Hoax, which has been going on since before I even got elected.",0
2020-02-11 16:39:59+00:00,"As he spoke it drifted steadily downward, as usual, and is now at -15.",0
2020-04-30 11:45:41+00:00,"As of today, 2462 people have died there, a much higher number than the neighboring countries of Norway 207, Finland 206 or Denmark 443.",0
2020-03-29 16:12:52+00:00,"As per Governor MikeDeWine, there is a company in Ohio, Battelle, which has equipment that can sterilize masks quickly.",0
2020-03-05 14:11:25+00:00,"As per recent Federal Court ruling, the Federal Government will be withholding funds from Sanctuary Cities.",0
2020-03-27 15:16:07+00:00,"As usual with “this” General Motors, things just never seem to work out.",0
2020-03-02 15:16:33+00:00,"As usual, Jay Powell and the Federal Reserve are slow to act.",0
2020-03-05 20:34:49+00:00,"Ask MSDNC and lightweight Washington failure RonaldKlain, who the President was then?",0
2020-01-12 13:58:09+00:00,Ask why hearing was most unfair and biased in history?,0
2020-04-24 14:12:23+00:00,"Asking for Ventilators, which we will provide.",0
2020-01-08 02:45:24+00:00,Assessment of casualties and damages taking place now.,0
2019-10-13 23:09:01+00:00,"At 9:00 P.M. on FoxNews, Steve Hilton is looking into the Crooked Bidens.",1
2019-12-31 14:16:40+00:00,At a later date I will be going to Beijing where talks will begin on Phase Two!,0
2019-12-26 12:42:19+00:00,At least 51 Republican Senators would agree with that-there should be no trial.”,0
2019-11-19 03:34:12+00:00,"At my meeting with Jay Powell this morning, I protested fact that our Fed Rate is set too high relative to the interest rates of other competitor countries.",0
2020-03-13 22:21:18+00:00,"At my request, effective midnight tonight, Carnival, Royal Caribbean, Norwegian, and MSC have all agreed to suspend outbound cruises for thirty days.",0
2019-12-13 02:57:09+00:00,"At some point somebody should have said, wait a minute, this is out of control, this train is off the tracks, it’s time to get reasonable.”",0
2019-10-18 19:34:21+00:00,"At the same time, I am pleased to nominate Deputy Secretary Dan Brouillette to be the new Secretary of Energy.",0
2019-10-14 19:16:43+00:00,"At the same time, Syria and whoever they chose to help, wants naturally to protect the Kurds",0
2019-11-11 02:25:09+00:00,"At the same time, upon information and belief, Iran is, and has been, enriching uranium.",0
2020-03-09 14:47:59+00:00,"At this moment there are 546 confirmed cases of CoronaVirus, with 22 deaths.",0
2019-10-26 11:21:15+00:00,"Attended by a small number of family and friends, it could not have been nicer.",0
2020-03-14 13:45:56+00:00,Attending meetings on Covid-19 in the White House.,0
2019-12-15 18:24:28+00:00,Attorney General.” The Impeachment Hoax is just a continuation of the Witch Hunt which has been going on for 3 years.,0
2020-01-23 12:45:53+00:00,Attorney Generals from 21 States are urging the Senate to reject Impeachment.,0
2020-03-03 06:34:02+00:00,Australia’s Central Bank cut interest rates and stated it will most likely further ease in order to make up for China’s Coronavirus situation and slowdown.,0
2019-11-02 18:18:44+00:00,"Auto insurance costs and taxes will be coming way down with Eddie, and your 2nd Amendment will be protected.",0
2020-02-11 13:35:27+00:00,BEST USA ECONOMY IN HISTORY!,0
2019-12-20 13:54:52+00:00,BIG,0
2019-12-21 03:43:47+00:00,BIG thank you to Mac Thornberry MacTXPress for a GREAT Defense Deal!,0
2019-12-20 14:19:20+00:00,BIG!,0
2020-03-14 12:08:12+00:00,BIGGEST STOCK MARKET RISE IN HISTORY YESTERDAY!,0
2020-01-30 20:37:01+00:00,"BIGGEST TRADE DEAL EVER MADE, the USMCA, was signed yesterday and the Fake News Media barely mentioned it.",0
2020-02-18 13:14:22+00:00,BUT MAYBE I STILL WILL.,0
2020-01-19 00:52:28+00:00,BUT THE BEST IS YET TO COME!,0
2019-10-13 22:16:39+00:00,"BY THE WAY, DON’T CALL ME AGAIN, I’LL CALL YOU WHEN YOU’VE DONE WHAT I’VE ASKED.’” A reminder, that wasn’t just stupid, it was FALSE.” greggutfeld GregGutfeldShow FoxNews  I never said this.",0
2020-02-28 20:28:00+00:00,"Back room politics, which Bernie is not very good at.",1
2019-12-26 14:36:41+00:00,Bad for USA!,0
2019-10-26 12:18:28+00:00,"Badly failing presidential candidate KamalaHarris will not go to a very wonderful largely African American event today because yesterday I recieved a major award, at the same event, for being able to produce and sign into law major Criminal Justice Reform legislation, which will..",0
2020-04-04 14:59:18+00:00,BankofAmerica and community banks are rocking!,0
2019-11-06 12:51:44+00:00,"Based on the Kentucky results, Mitch McConnell senatemajldr will win BIG in Kentucky next year!",0
2019-11-07 14:00:34+00:00,"Based on the information released last night about the Fake Whistleblowers attorney, the Impeachment Hoax should be ended IMMEDIATELY!",0
2020-03-02 12:55:20+00:00,Be calm and vigilant!,0
2020-03-16 02:51:02+00:00,Be careful!,0
2020-04-25 22:17:13+00:00,"Be careful, be safe, use common sense!",0
